id,c_source,gene,gr,lag,upper_asymptote
33531,Ribose,b4117,0.457617539,88.51812569,24.9371883
32392,Ribose,b2714,0.457609121,85.86086449,24.04328234
30618,Ribose,b0687,0.457595195,75.75097079,21.1887916
32562,Ribose,b2906,0.457558706,84.23617294,27.1278123
31078,Ribose,b1214,0.457545545,104.8338516,24.51860999
31443,Ribose,b1620,0.45750037,85.72606804,21.62375156
32540,Ribose,b2881,0.45747437,100.5315599,25.76903429
33712,Ribose,b4331,0.457456959,103.1904109,28.91561022
32207,Ribose,b2484,0.457356745,90.16518132,23.07433932
33051,Ribose,b3527,0.457327276,78.17850115,23.2397529
30201,Ribose,b0163,0.457319924,126.7378533,27.7408196
30629,Ribose,b0699,0.45722995,92.81380803,21.56836158
33004,Ribose,b3477,0.457150223,81.27612004,26.37898055
30252,Ribose,b0241,0.456929081,87.81292872,23.38012632
33516,Ribose,b4101,0.456827738,98.05081577,25.08046299
31516,Ribose,b1698,0.45681052,80.06776049,21.59248994
31850,Ribose,b2075,0.456795576,91.40655827,28.16304172
33022,Ribose,b3497,0.456738258,94.55896947,22.16578396
33387,Ribose,b3938,0.456712536,96.88489502,26.67559744
33527,Ribose,b4113,0.456641654,112.9806288,25.08541105
32832,Ribose,b3239,0.456641525,93.62937476,26.26396146
30311,Ribose,b0315,0.456635141,79.74245763,28.56348888
32760,Ribose,b3143,0.456609783,81.87368765,17.76926609
32143,Ribose,b2407,0.456605285,81.74297669,25.17801723
32676,Ribose,b3046,0.456580695,82.53310469,29.66023419
30846,Ribose,b0943,0.456458473,86.05578312,23.48320907
32352,Ribose,b2666,0.456453776,81.7236726,22.51834612
33632,Ribose,b4234,0.456402508,79.19029687,21.79004328
31450,Ribose,b1627,0.456380879,79.20157675,21.14767054
32025,Ribose,b2274,0.456337428,66.72009601,27.46192343
31429,Ribose,b1606,0.456279588,95.49716363,22.75075246
32873,Ribose,b3327,0.456273862,85.38412989,22.323745
31240,Ribose,b1398,0.456265634,89.42639084,24.20546523
32751,Ribose,b3134,0.456252303,96.79621022,28.84023511
31060,Ribose,b1189,0.456249092,87.36840912,21.72510498
30139,Ribose,b0078,0.45624805,99.30913745,23.71649877
30086,Ribose,b0007,0.456155549,89.2400666,26.86884058
32665,Ribose,b3031,0.45615033,73.07345029,27.59273618
30182,Ribose,b0141,0.456125785,86.88652742,25.84221439
30194,Ribose,b0155,0.456125584,92.9055877,26.34875218
33321,Ribose,b3866,0.456106177,86.43124276,23.79109144
31189,Ribose,b1337,0.456095618,103.304145,26.76851419
32395,Ribose,b2717,0.456089608,87.74832032,22.90249856
30815,Ribose,b0904,0.456072824,57.22597862,28.29716098
33322,Ribose,b3867,0.456016502,105.7239261,24.64728603
30624,Ribose,b0694,0.455831063,76.63137713,22.83327973
33035,Ribose,b3511,0.455716202,112.8315638,24.07243779
31628,Ribose,b1821,0.455706443,92.33139607,24.97863621
32812,Ribose,b3214,0.455659401,83.66659396,27.17487825
32064,Ribose,b2313,0.455566774,116.8291643,27.05087116
33575,Ribose,b4170,0.45555229,101.689498,20.67023381
31115,Ribose,b1258,0.455483877,72.45612262,24.78943633
31656,Ribose,b1849,0.455459657,81.48673678,22.71148219
32644,Ribose,b3002,0.455426352,82.71285555,27.48126875
32777,Ribose,b3162,0.455396961,85.89953786,28.11838265
33167,Ribose,b3661,0.455359588,70.47600112,26.68702016
31528,Ribose,b1710,0.455311435,77.13762437,26.55866751
31380,Ribose,b1554,0.45525926,77.70384132,20.66740898
32463,Ribose,b2793,0.455237551,89.46804388,25.34645073
32100,Ribose,b2355,0.455213689,108.4406834,24.57930421
33682,Ribose,b4301,0.455185879,110.7443894,26.2145233
33036,Ribose,b3512,0.455158106,75.33622392,26.52672588
31881,Ribose,b2113,0.455156227,82.34729103,21.33892857
32761,Ribose,b3144,0.455116184,83.73289641,23.95962309
31776,Ribose,b1993,0.455095355,84.14948422,29.52377165
32492,Ribose,b2825,0.455018462,78.09360587,31.89417154
33441,Ribose,b4019,0.455017456,67.72834573,24.93045521
31029,Ribose,b1153,0.454962612,73.07465147,22.85805833
30454,Ribose,b0483,0.454951433,93.23510081,22.15637795
31515,Ribose,b1697,0.454933346,102.4200406,26.99215409
33176,Ribose,b3670,0.454925394,92.06175746,23.47925063
31851,Ribose,b2076,0.454905788,73.92486801,24.27919313
33048,Ribose,b3524,0.454864807,85.53544701,27.11585371
33785,Ribose,b4415,0.45486438,108.4888524,25.63002794
33489,Ribose,b4072,0.454811273,69.63096489,27.28800866
30230,Ribose,b0219,0.454778312,70.90822501,25.33552883
32201,Ribose,b2477,0.454710739,85.2838333,22.35869425
32589,Ribose,b2937,0.454696696,79.10615896,22.47326869
30622,Ribose,b0692,0.45449759,105.5128272,26.56335181
33273,Ribose,b3795,0.454457273,83.92024876,23.14619735
32642,Ribose,b2998,0.454400771,81.27914333,28.74280165
30806,Ribose,b0895,0.454215693,70.29815824,28.26658676
31392,Ribose,b1566,0.454142378,82.22074751,23.70340763
33093,Ribose,b3576,0.454105575,92.90606463,27.75373087
32688,Ribose,b3059,0.454098727,109.1443589,25.77385171
32647,Ribose,b3006,0.454055296,81.81203754,20.64264921
32009,Ribose,b2258,0.453998188,103.685844,24.23299551
33169,Ribose,b3663,0.453925538,80.109786,24.46876129
33348,Ribose,b3893,0.45390568,74.80247081,29.86559707
33649,Ribose,b4253,0.453900931,80.91280889,28.53016856
30867,Ribose,b0965,0.453839699,76.73071125,24.89688229
32803,Ribose,b3205,0.453829068,81.35805153,20.03228393
33117,Ribose,b3601,0.453826468,89.96951457,25.42009975
33563,Ribose,b4152,0.453799371,72.42252837,25.77266544
32377,Ribose,b2699,0.453767749,82.6261914,27.23202185
31242,Ribose,b1400,0.453721553,96.90158845,26.62975566
31347,Ribose,b1518,0.453677521,82.0546094,26.19888511
30335,Ribose,b0341,0.453653801,80.77222099,22.70698381
30976,Ribose,b1088,0.453651052,88.41732572,23.39887676
30732,Ribose,b0814,0.453545036,93.16984201,25.74776825
31752,Ribose,b1959,0.453511596,99.65105978,22.8501804
31049,Ribose,b1178,0.453476331,79.43619938,22.5090675
31370,Ribose,b1541,0.453444599,91.65653048,24.62707435
32252,Ribose,b2532,0.453392145,91.43864821,25.97368819
33666,Ribose,b4281,0.453371684,79.53639039,26.84954658
33232,Ribose,b3740,0.453349995,93.34421304,29.23659391
33638,Ribose,b4240,0.453292004,105.3573039,28.02977586
33085,Ribose,b3568,0.453271588,78.56764421,20.83042695
31274,Ribose,b1442,0.453199987,88.57002197,22.64429282
33479,Ribose,b4062,0.453166,91.61747664,19.959669
30649,Ribose,b0722,0.453145983,85.51027424,28.30533483
33136,Ribose,b3621,0.453051553,82.52339135,37.01674994
30745,Ribose,b0828,0.452995041,80.8983546,30.42684282
32948,Ribose,b3409,0.452956211,89.68190042,22.63191447
33501,Ribose,b4085,0.452952647,90.78754223,24.8844388
33139,Ribose,b3625,0.452932739,73.3880648,26.36772688
32630,Ribose,b2986,0.452923106,87.40479643,24.35649293
31400,Ribose,b1576,0.452907573,85.03576112,20.74711044
30261,Ribose,b0251,0.452885798,107.3427476,27.6456786
31891,Ribose,b2127,0.452817996,79.89700175,21.10561454
30367,Ribose,b0384,0.452815476,103.8689454,27.34640349
30123,Ribose,b0059,0.452803539,71.15482942,20.44286134
30634,Ribose,b0707,0.452735673,81.1720983,27.70144182
30115,Ribose,b0047,0.452686224,78.36458273,28.45250296
33773,Ribose,b4399,0.452637581,68.91587543,29.66310154
31187,Ribose,b1335,0.452549709,108.488151,25.72333993
32313,Ribose,b2611,0.452547272,93.05932629,28.3450845
33040,Ribose,b3516,0.452488161,92.62651799,22.67312488
31411,Ribose,b1588,0.452484966,95.2685338,29.16379732
32657,Ribose,b3022,0.452458443,57.40005826,30.5525886
30423,Ribose,b0448,0.452419297,86.65938664,21.87429512
31751,Ribose,b1958,0.452338372,87.60625578,23.02729918
32332,Ribose,b2634,0.452329469,88.87788262,28.10343683
32865,Ribose,b3292,0.452309806,66.19191325,28.76925086
32744,Ribose,b3127,0.452302671,101.4558201,27.26566648
32440,Ribose,b2765,0.452300512,90.14390429,25.12078722
30633,Ribose,b0706,0.452176522,83.34426449,26.68010529
32285,Ribose,b2571,0.452171509,90.66641614,25.6928942
31230,Ribose,b1388,0.45216915,121.9032195,23.07131612
30897,Ribose,b0997,0.452122432,68.12600441,28.50793066
32136,Ribose,b2392,0.452089189,73.72913777,20.9079462
32987,Ribose,b3455,0.452088339,106.2504319,22.73055217
33488,Ribose,b4071,0.45207753,99.36002588,26.04805775
30791,Ribose,b0874,0.452051599,77.22389419,24.88977858
33078,Ribose,b3561,0.452040003,101.7407289,26.94327226
31462,Ribose,b1640,0.451997891,85.58456939,22.14407753
32421,Ribose,b2743,0.451971997,87.02747795,25.92596672
30888,Ribose,b0987,0.451960596,97.03486901,22.3801594
30292,Ribose,b0292,0.451956776,91.29948436,23.81916465
32161,Ribose,b2427,0.451929957,89.96258984,26.09138265
33222,Ribose,b3728,0.451872203,89.34910822,24.09468385
32493,Ribose,b2826,0.451729226,59.23026844,28.92863214
31184,Ribose,b1332,0.451723353,76.16155651,26.46429514
33835,Ribose,b4483,0.451652779,99.26629908,28.47529786
33500,Ribose,b4083,0.451600404,107.6496404,25.70840308
32396,Ribose,b2718,0.451570405,96.81963725,21.96415506
30719,Ribose,b0801,0.451524324,74.6258042,25.42672244
33403,Ribose,b3955,0.451520772,93.580374,25.33773637
33538,Ribose,b4124,0.451513164,74.74407808,25.06404426
31004,Ribose,b1124,0.451491516,102.0151668,25.07702362
33362,Ribose,b3910,0.451479105,94.28613788,23.9432778
33831,Ribose,b4479,0.45146911,81.70343911,26.61816489
33697,Ribose,b4316,0.451399394,101.1381773,21.83136366
30717,Ribose,b0799,0.451389963,77.82047821,30.5244884
30723,Ribose,b0805,0.451348468,92.72527203,25.54219776
31755,Ribose,b1962,0.451347675,96.03101701,26.46647541
32564,Ribose,b2908,0.451286336,91.53736842,22.95883852
30942,Ribose,b1050,0.451265746,97.17133013,24.5441671
30159,Ribose,b0117,0.451251715,86.69281596,22.08015097
31113,Ribose,b1256,0.451189395,86.26014467,27.29267238
31861,Ribose,b2092,0.451133511,75.8093635,26.46329233
33806,Ribose,b4451,0.451123965,104.0070939,26.2967469
31700,Ribose,b1897,0.451091695,99.11498117,27.82794336
30705,Ribose,b0787,0.450949791,65.96428753,22.38278554
30430,Ribose,b0456,0.450898569,102.3584081,24.43329173
32429,Ribose,b2754,0.450871658,110.4827953,26.64534175
32745,Ribose,b3128,0.450743111,95.56027794,26.41644859
33578,Ribose,b4173,0.450706789,86.3646292,18.59683948
32559,Ribose,b2903,0.45069746,93.12998462,26.79009527
32632,Ribose,b2988,0.450604801,67.99507661,29.59396835
32386,Ribose,b2708,0.450560937,100.4569858,27.0641604
33737,Ribose,b4359,0.450521735,88.50465499,26.70179982
30394,Ribose,b0416,0.450507657,98.8356055,20.18837442
31177,Ribose,b1324,0.450505955,83.67780683,27.14862594
33217,Ribose,b3723,0.450497652,76.64893884,21.02779314
30737,Ribose,b0820,0.450437928,96.37014974,23.15300599
30574,Ribose,b0618,0.450432295,97.63176379,23.59864469
31239,Ribose,b1397,0.450353172,96.27556987,25.45292587
30525,Ribose,b0566,0.450343929,97.99708394,24.71175
31951,Ribose,b2194,0.450284169,86.80868691,27.65595806
33294,Ribose,b3825,0.450262243,74.26925558,25.91271285
32983,Ribose,b3451,0.450219983,98.18753626,23.88835681
33460,Ribose,b4038,0.450200712,79.33245609,25.31214496
33706,Ribose,b4325,0.450195508,85.2409451,26.28396044
33216,Ribose,b3722,0.450157372,94.82265482,25.01799037
32203,Ribose,b2480,0.450047891,111.8731258,25.54078953
31927,Ribose,b2165,0.450043209,103.3473043,23.66414442
32350,Ribose,b2664,0.450020808,90.65722552,24.77728763
31188,Ribose,b1336,0.449968183,106.6812869,25.34268723
31897,Ribose,b2133,0.449967865,89.00304743,24.18473061
30091,Ribose,b0013,0.449850991,98.59327111,24.8437494
32349,Ribose,b2663,0.449845739,86.77668114,25.15258814
33838,Ribose,b4486,0.449595637,87.38838385,26.0645875
31012,Ribose,b1133,0.449493346,100.7689004,22.47256234
31558,Ribose,b1748,0.44941175,72.74792489,29.50417597
32043,Ribose,b2292,0.449332888,75.0503219,24.03320537
33119,Ribose,b3603,0.449288997,90.88375509,27.47332217
33268,Ribose,b3789,0.449267761,82.76725086,26.83886048
33293,Ribose,b3824,0.449266426,88.19108162,27.78468961
32685,Ribose,b3055,0.449251804,78.03451833,25.3183852
30152,Ribose,b0110,0.449225413,94.59080253,25.51742341
33755,Ribose,b4381,0.449209724,90.71987827,25.41193336
32232,Ribose,b2509,0.449181951,94.40922758,26.01448113
32117,Ribose,b2372,0.449175859,81.50216977,23.48457728
31016,Ribose,b1137,0.449161617,88.5207498,25.50520928
32722,Ribose,b3098,0.449041228,74.93424431,26.94201146
31762,Ribose,b1972,0.449020623,93.42647342,27.81628928
30986,Ribose,b1103,0.448988541,89.9194036,29.96386632
33471,Ribose,b4053,0.448978268,100.7244872,25.00420123
32649,Ribose,b3009,0.448953125,100.7852537,27.85700532
30380,Ribose,b0398,0.448914448,116.2873178,24.15710124
30552,Ribose,b0595,0.448881521,83.09178685,25.03652359
32379,Ribose,b2701,0.448858579,96.91722861,24.59158215
30375,Ribose,b0392,0.448854708,94.39848832,31.96952237
32445,Ribose,b2770,0.44883859,97.78444112,29.62701235
32198,Ribose,b2474,0.448765453,97.20843688,22.88879219
33354,Ribose,b3899,0.448729841,95.43122823,26.44194399
32856,Ribose,b3271,0.448699633,80.29739883,28.66923289
30286,Ribose,b0286,0.448685242,89.54849031,26.50125109
30304,Ribose,b0307,0.448667954,105.5858218,26.87605637
31144,Ribose,b1290,0.448656746,91.07273276,25.90335849
31486,Ribose,b1667,0.448529757,81.86552997,20.53954445
33097,Ribose,b3580,0.448522811,91.71239724,25.72232141
33187,Ribose,b3683,0.448522599,79.79457891,27.20124954
31179,Ribose,b1326,0.448402077,107.5274543,27.97068257
32169,Ribose,b2435,0.448397582,83.22860846,27.22449365
31005,Ribose,b1125,0.448378995,91.37219636,21.70158064
33337,Ribose,b3882,0.448285708,87.77983445,22.5235984
32836,Ribose,b3243,0.448270014,85.09162305,22.54814352
32904,Ribose,b3361,0.448262936,85.3525036,23.39545161
32293,Ribose,b2580,0.448254281,86.67063963,25.57442031
30320,Ribose,b0325,0.448161867,90.02261917,24.68054396
32499,Ribose,b2834,0.4481191,105.6370058,27.77862132
33678,Ribose,b4297,0.448062658,87.98873917,22.61175124
33749,Ribose,b4375,0.448051322,68.86287944,21.25095771
32769,Ribose,b3153,0.448041548,100.8699037,23.05969902
31213,Ribose,b1365,0.447935964,87.47327124,25.50262586
33281,Ribose,b3810,0.447857914,88.97483791,20.46195102
30825,Ribose,b0917,0.44784683,87.69497506,20.4358781
30351,Ribose,b0358,0.447823732,94.36018516,22.16626263
33761,Ribose,b4387,0.447776358,103.2975348,25.12638203
31565,Ribose,b1755,0.447746932,105.2455619,24.80552611
33655,Ribose,b4263,0.447746502,105.1409449,27.86093644
31988,Ribose,b2237,0.447677009,113.1281467,24.30078337
30331,Ribose,b0337,0.447597437,93.54993403,27.52142913
31360,Ribose,b1531,0.447529096,81.0144507,23.38504101
31945,Ribose,b2183,0.44752401,107.4545161,27.17251325
32360,Ribose,b2674,0.447475097,81.04805243,24.29558135
31248,Ribose,b1411,0.447351334,122.5432641,30.57322115
30939,Ribose,b1047,0.447329206,94.51791767,27.48279117
30315,Ribose,b0319,0.447319852,94.54497506,24.3572288
31760,Ribose,b1970,0.44729965,74.95904111,25.73943647
33836,Ribose,b4484,0.447283003,71.56524112,29.83110979
31680,Ribose,b1874,0.447140392,95.05759245,22.24967121
33727,Ribose,b4349,0.44711361,76.10059328,26.48410558
31143,Ribose,b1289,0.447102887,84.52003169,31.56843009
31728,Ribose,b1932,0.447052956,95.70984944,24.57374964
32962,Ribose,b3425,0.447030269,88.30395873,26.04261765
31733,Ribose,b1940,0.447028291,119.1581236,27.20771471
32327,Ribose,b2629,0.446933921,80.09636231,21.8703985
33545,Ribose,b4131,0.446914719,92.91321702,23.24244805
32910,Ribose,b3367,0.446783196,97.48467532,24.94919792
31794,Ribose,b2016,0.446716462,83.91055772,26.84726211
31903,Ribose,b2140,0.446672013,71.39237368,21.48340312
32234,Ribose,b2512,0.446660849,129.6042979,26.3250451
32680,Ribose,b3050,0.446585553,90.64055391,28.77134989
32891,Ribose,b3348,0.446511611,94.20639725,24.290496
32754,Ribose,b3137,0.446480577,129.7518852,29.65902648
32334,Ribose,b2637,0.446388354,80.65060711,23.1396462
30955,Ribose,b1064,0.446375843,104.3808786,24.11934051
31710,Ribose,b1914,0.446360874,80.61510612,27.88453924
31364,Ribose,b1535,0.446356425,83.37577727,32.27719949
33496,Ribose,b4079,0.446346644,95.98090542,25.24627606
30129,Ribose,b0068,0.446156962,93.59254858,23.04606139
30890,Ribose,b0990,0.44606843,92.55461858,23.95658391
31494,Ribose,b1675,0.446046834,93.50293352,27.72100973
33593,Ribose,b4188,0.445990554,97.59439768,24.7974312
32583,Ribose,b2929,0.445800596,90.58401316,30.16270178
33648,Ribose,b4252,0.445795747,97.12364347,25.7952255
31020,Ribose,b1141,0.445788124,89.40169503,21.99878764
33686,Ribose,b4305,0.445777835,104.2080826,28.64716882
30090,Ribose,b0011,0.445747486,98.71458981,29.52662911
31199,Ribose,b1347,0.445744525,74.80272597,31.25908672
31745,Ribose,b1952,0.445742793,104.4311733,28.45015364
33493,Ribose,b4076,0.44566128,97.96510573,27.74665552
33434,Ribose,b4012,0.445623893,94.37681134,21.83743496
31069,Ribose,b1198,0.445599607,76.43018945,26.25979872
33820,Ribose,b4468,0.445551629,83.59369782,26.75905143
32508,Ribose,b2843,0.44550616,97.32664068,27.25140034
31349,Ribose,b1520,0.445502426,102.3069389,28.64722428
32849,Ribose,b3264,0.445453522,91.49434324,25.31619872
31440,Ribose,b1617,0.445362871,85.033224,26.96718013
32892,Ribose,b3349,0.445344407,93.98735686,22.81527925
30756,Ribose,b0839,0.445302535,83.70799486,20.02234628
32934,Ribose,b3394,0.445293789,118.5835286,30.59888036
31645,Ribose,b1838,0.445225496,89.42189423,22.62800372
31770,Ribose,b1985,0.445175357,77.8331608,25.78999048
31053,Ribose,b1182,0.444992597,100.1558131,23.81330503
32607,Ribose,b2958,0.444982872,81.82537433,28.89388063
30744,Ribose,b0827,0.4449355,88.2388387,27.27928531
33753,Ribose,b4379,0.444908738,72.3337922,22.24460057
30168,Ribose,b0127,0.444753211,92.4995326,23.83693905
30407,Ribose,b0432,0.444681946,71.88282842,23.53081921
31981,Ribose,b2225,0.444567345,97.6592009,21.68110424
31952,Ribose,b2195,0.444539652,84.56921171,26.45117711
32599,Ribose,b2950,0.444533189,101.7036529,25.23272227
32381,Ribose,b2703,0.444514853,79.52608107,26.4857737
30699,Ribose,b0781,0.444480814,101.782943,24.15265913
30524,Ribose,b0565,0.444407339,70.35139326,25.7981876
32040,Ribose,b2289,0.444390734,70.73525519,29.72657751
33351,Ribose,b3896,0.444378359,92.18557997,26.5469382
30281,Ribose,b0280,0.444356894,102.5489296,21.71851064
31061,Ribose,b1190,0.444297087,92.5028748,26.97775052
32974,Ribose,b3440,0.44427916,99.67454288,21.47602084
32330,Ribose,b2632,0.444266404,93.50680365,25.91326392
30455,Ribose,b0484,0.444241979,90.03483479,22.83992703
31495,Ribose,b1676,0.444222865,87.64479559,24.31827175
31642,Ribose,b1835,0.444219151,101.8197549,22.88266681
31722,Ribose,b1926,0.444077634,89.37805246,23.78998217
30535,Ribose,b0576,0.443832006,103.3974339,29.46517949
33312,Ribose,b3849,0.443783955,116.8552957,28.96069047
31073,Ribose,b1202,0.443765167,93.47970823,22.94976639
31243,Ribose,b1406,0.443742081,116.094687,24.19292602
31892,Ribose,b2128,0.443735942,96.09350119,25.71106479
32457,Ribose,b2787,0.443635224,126.8655532,31.48185268
30409,Ribose,b0434,0.443631968,86.01545206,27.0470128
32171,Ribose,b2437,0.443595135,75.73960629,26.81486121
31318,Ribose,b1487,0.443563736,84.78446473,26.02905748
32126,Ribose,b2381,0.443479925,82.0832195,25.71233179
32717,Ribose,b3093,0.443463424,89.44955019,25.49935299
30323,Ribose,b0328,0.443440945,78.31887261,27.73286975
33711,Ribose,b4330,0.443388031,77.53764855,26.41895995
31696,Ribose,b1891,0.443364553,87.94200247,23.57297834
33220,Ribose,b3726,0.443358555,98.38018253,26.96439148
32472,Ribose,b2802,0.443346029,74.84756773,25.91941793
32378,Ribose,b2700,0.443342686,101.0142516,22.82450287
30610,Ribose,b0677,0.443298418,83.07225916,23.46016689
33018,Ribose,b3493,0.443298311,85.71364962,20.06263415
31585,Ribose,b1775,0.443271469,78.62288934,25.12990756
33203,Ribose,b3708,0.44322209,116.7142982,26.52931678
30131,Ribose,b0070,0.44292585,89.51056797,22.38647751
30735,Ribose,b0818,0.44292392,85.85604471,25.4519744
31198,Ribose,b1346,0.442910036,96.33030927,27.66983083
31328,Ribose,b1497,0.442796073,90.31868042,23.09157065
33629,Ribose,b4231,0.442789453,89.11139497,26.20212432
30829,Ribose,b0925,0.442725663,91.13001043,22.10406319
31832,Ribose,b2057,0.442471517,89.97930536,25.05301686
31422,Ribose,b1599,0.442449479,96.78784743,27.51136386
33680,Ribose,b4299,0.442426381,94.75801363,21.62230806
32258,Ribose,b2539,0.442419813,89.3099587,25.91336269
32573,Ribose,b2917,0.442419565,105.3566273,24.03851805
30728,Ribose,b0810,0.442412665,115.3401125,28.1473074
32323,Ribose,b2625,0.442407316,106.7670468,23.14406084
33754,Ribose,b4380,0.4424045,87.29168266,22.60307997
31417,Ribose,b1594,0.442401899,83.64875625,23.86873661
31660,Ribose,b1853,0.44223471,87.50446756,24.32469139
30232,Ribose,b0221,0.442018263,89.1477413,29.08599711
32942,Ribose,b3403,0.441961736,92.96040679,24.13198899
31102,Ribose,b1245,0.441949871,91.98994972,28.81262536
30998,Ribose,b1115,0.441732427,70.06688642,25.11555731
30290,Ribose,b0290,0.441705427,81.68099494,20.5475838
31221,Ribose,b1379,0.441660346,80.43028222,20.93687493
33710,Ribose,b4329,0.441629608,80.30497397,21.73853947
33614,Ribose,b4211,0.441590697,105.6033401,28.88659017
31931,Ribose,b2169,0.441527828,88.7764136,22.6327108
30612,Ribose,b0679,0.441469653,88.82421031,22.52965602
30926,Ribose,b1034,0.441362733,94.32088016,23.39724606
30424,Ribose,b0449,0.441297038,82.0603145,29.82096164
30608,Ribose,b0675,0.44124593,116.5288453,24.31515056
30788,Ribose,b0871,0.441241645,94.87373159,26.02426638
31081,Ribose,b1218,0.44115001,82.31745151,26.70050708
31957,Ribose,b2200,0.441133811,79.58964347,28.40470456
32964,Ribose,b3427,0.441113741,94.43974588,26.90240828
30690,Ribose,b0772,0.441103299,87.13973611,21.74699522
33086,Ribose,b3569,0.441094329,89.98893384,27.93385419
32466,Ribose,b2796,0.441064799,89.71212122,23.07821856
32791,Ribose,b3188,0.440975442,91.1591956,23.22012248
33118,Ribose,b3602,0.440910638,103.3406263,23.98114965
31866,Ribose,b2098,0.440889805,77.52826732,28.21711763
30312,Ribose,b0316,0.440862178,72.80183349,31.60534247
30924,Ribose,b1029,0.440789007,117.5767002,29.24008956
31456,Ribose,b1633,0.440741291,81.83293972,22.37551766
32903,Ribose,b3360,0.440702218,83.20121369,24.39030495
30195,Ribose,b0157,0.440670214,105.8137238,24.54568966
32362,Ribose,b2676,0.440619803,86.61662853,23.26345678
32448,Ribose,b2775,0.440546772,76.41754061,27.95042792
32678,Ribose,b3048,0.440530975,80.87101972,28.56616601
30673,Ribose,b0755,0.440489461,82.77726181,21.15067343
33100,Ribose,b3583,0.440485683,92.93907967,27.48122137
32548,Ribose,b2892,0.440473579,96.15154809,23.48371982
32979,Ribose,b3447,0.440460729,79.74581968,23.14116825
33331,Ribose,b3876,0.440448564,101.2644824,24.47426717
32199,Ribose,b2475,0.440350844,80.37629995,21.81528952
30767,Ribose,b0850,0.440337083,83.96912982,21.00669403
30830,Ribose,b0926,0.440278575,78.53003706,17.00812202
33343,Ribose,b3888,0.440275581,108.1212786,27.42460725
31408,Ribose,b1585,0.440273774,97.47039939,25.56147543
33158,Ribose,b3651,0.440142575,89.30434737,26.78821442
31414,Ribose,b1591,0.440135722,85.70255718,24.21797862
33464,Ribose,b4045,0.440095209,105.5766258,21.60454849
33333,Ribose,b3878,0.439979569,105.4082333,24.46487363
30657,Ribose,b0731,0.439942496,96.91018039,24.39603157
31153,Ribose,b1299,0.439832956,84.09397851,22.35606827
30909,Ribose,b1010,0.439796178,89.58933441,22.00961684
30137,Ribose,b0076,0.439722828,93.42057239,26.64650935
31185,Ribose,b1333,0.439675913,79.12317725,20.55028811
32963,Ribose,b3426,0.439670745,92.66570544,30.47436516
32344,Ribose,b2650,0.439660096,95.08167175,28.74420408
33219,Ribose,b3725,0.439629059,91.52734034,25.54485426
31541,Ribose,b1730,0.439599203,118.0904047,25.29952009
30162,Ribose,b0120,0.439556829,70.16718455,24.83469474
32866,Ribose,b3293,0.439533566,92.0832668,22.64198116
30868,Ribose,b0966,0.439529213,106.0718455,27.18845911
30739,Ribose,b0822,0.439393552,67.63957576,20.26419805
32653,Ribose,b3013,0.439352088,96.19368904,30.65402178
32482,Ribose,b2812,0.439329118,92.46339552,27.70954247
31643,Ribose,b1836,0.439325683,90.33996316,21.03212451
32194,Ribose,b2469,0.439321204,83.88877933,28.75558894
30611,Ribose,b0678,0.439312669,96.01329771,27.9246782
30828,Ribose,b0921,0.43930704,99.14767712,25.68349303
32621,Ribose,b2975,0.439206647,90.46298527,32.05868951
30383,Ribose,b0401,0.439112079,90.5415436,24.92829424
32340,Ribose,b2645,0.439034077,94.66476757,27.95968643
30534,Ribose,b0575,0.438997622,85.91878401,25.43782592
30631,Ribose,b0703,0.438980196,72.16564179,25.78143041
30267,Ribose,b0261,0.438966396,94.21963506,26.36187245
33590,Ribose,b4185,0.438947318,73.27953761,26.41633681
31880,Ribose,b2112,0.438924488,66.71574596,22.18052621
32115,Ribose,b2370,0.438867115,92.18851452,24.94172851
30474,Ribose,b0505,0.438793923,77.71920772,24.22037514
32444,Ribose,b2769,0.438773146,98.28311588,27.50161015
31457,Ribose,b1634,0.438747032,79.46045881,21.81570203
30741,Ribose,b0824,0.438708885,96.63159359,22.4819927
32896,Ribose,b3353,0.438693652,91.50141664,21.14822965
30234,Ribose,b0223,0.438618892,115.9993438,28.60149063
33290,Ribose,b3821,0.438514136,79.36131137,28.5385283
31812,Ribose,b2037,0.438495852,89.96897852,27.31683666
31161,Ribose,b1307,0.438430313,93.53796481,23.89115694
31566,Ribose,b1756,0.438427627,90.58950111,25.63573787
32611,Ribose,b2962,0.438403353,79.82807285,27.34103951
32124,Ribose,b2379,0.438342101,81.2650245,28.66267574
33124,Ribose,b3609,0.438339665,85.80092666,29.94684027
30343,Ribose,b0350,0.438315233,78.80714702,28.08399883
31569,Ribose,b1759,0.438238404,98.13391851,24.5962835
31100,Ribose,b1243,0.438155207,73.91170856,24.62983641
31727,Ribose,b1931,0.438126896,101.0248642,24.93837524
31808,Ribose,b2033,0.438046187,102.9250444,29.51954548
33455,Ribose,b4033,0.437908732,122.223796,28.75703394
30512,Ribose,b0553,0.437797953,113.7828876,24.77628935
33734,Ribose,b4356,0.437791358,76.05144433,27.18605829
33188,Ribose,b3684,0.437717863,111.711766,24.3434918
31132,Ribose,b1276,0.437691539,90.77361702,26.51331033
30431,Ribose,b0457,0.437689255,95.91673361,24.47575084
33044,Ribose,b3520,0.437662638,92.09065712,24.24868011
30795,Ribose,b0878,0.43764434,77.79441641,24.15199176
31048,Ribose,b1177,0.437636957,80.07830767,20.93957562
